Model,Regularisation,Round,Score
GANModel,1.5,18,0.939
GANModel,1.5,19,0.9736410256410256
GANModel,1.5,20,0.9641880341880342
GANModel,1.5,21,0.9620940170940171
GANModel,1.5,22,0.9600940170940171
GANModel,1.5,23,0.9630940170940171
GANModel,1.5,24,0.9766410256410256
GANModel,1.5,25,0.9656410256410256
GANModel,1.5,26,0.9671880341880342
GANModel,1.5,27,0.9680940170940171
GANModel,1.5,28,0.9636410256410256
GANModel,1.5,29,0.9851880341880341
GANModel,1.5,30,0.9716410256410256
GANModel,1.5,31,0.9726410256410256
GANModel,1.5,32,0.9666410256410256
GANModel,1.5,33,0.9596410256410257
GANModel,1.5,34,0.9550940170940171
GANModel,1.5,35,0.9636410256410256
GANModel,1.5,36,0.9680940170940171
GANModel,1.5,37,0.9686410256410256
GANModel,1.5,38,0.9670940170940171
GANModel,1.5,39,0.9721880341880341
GANModel,1.5,40,0.9485470085470085
GANModel,1.5,41,0.9691880341880342
GANModel,1.5,42,0.9646410256410256
GANModel,1.5,43,0.9610940170940171
GANModel,1.5,44,0.9696410256410256
GANModel,1.5,45,0.9807350427350426
GANModel,1.5,46,0.9566410256410257
GANModel,1.5,47,0.9600940170940171
GANModel,1.5,48,0.9711880341880342
GANModel,1.5,49,0.9586410256410257
GANModel,1.6666666666666665,0,0.9716410256410256
GANModel,1.6666666666666665,1,0.9696410256410256
GANModel,1.6666666666666665,2,0.9781880341880341
GANModel,1.6666666666666665,3,0.9520940170940172
GANModel,1.6666666666666665,4,0.9766410256410256
GANModel,1.6666666666666665,5,0.9686410256410256
GANModel,1.6666666666666665,6,0.9556410256410257
GANModel,1.6666666666666665,7,0.9706410256410256
GANModel,1.6666666666666665,8,0.9690940170940171
GANModel,1.6666666666666665,9,0.9776410256410256
GANModel,1.6666666666666665,10,0.9872820512820514
GANModel,1.6666666666666665,11,0.9686410256410256
GANModel,1.6666666666666665,12,0.9670940170940171
GANModel,1.6666666666666665,13,0.9620940170940171
GANModel,1.6666666666666665,14,0.9777350427350427
GANModel,1.6666666666666665,15,0.9520940170940172
GANModel,1.6666666666666665,16,0.9520940170940172
GANModel,1.6666666666666665,17,0.9636410256410256
GANModel,1.6666666666666665,18,0.9650940170940171
GANModel,1.6666666666666665,19,0.9546410256410257
GANModel,1.6666666666666665,20,0.9680940170940171
GANModel,1.6666666666666665,21,0.9675470085470085
GANModel,1.6666666666666665,22,0.9586410256410257
GANModel,1.6666666666666665,23,0.9615470085470085
GANModel,1.6666666666666665,24,0.9616410256410257
GANModel,1.6666666666666665,25,0.9691880341880342
GANModel,1.6666666666666665,26,0.9667350427350427
GANModel,1.6666666666666665,27,0.9640940170940171
GANModel,1.6666666666666665,28,0.9806410256410256
GANModel,1.6666666666666665,29,0.9771880341880341
GANModel,1.6666666666666665,30,0.9350940170940172
GANModel,1.6666666666666665,31,0.9616410256410257
GANModel,1.6666666666666665,32,0.9767350427350427
GANModel,1.6666666666666665,33,0.9706410256410256
GANModel,1.6666666666666665,34,0.9460940170940172
GANModel,1.6666666666666665,35,0.9806410256410256
GANModel,1.6666666666666665,36,0.9530940170940172
GANModel,1.6666666666666665,37,0.9650940170940171
GANModel,1.6666666666666665,38,0.9716410256410256
GANModel,1.6666666666666665,39,0.9650940170940171
GANModel,1.6666666666666665,40,0.9791880341880341
GANModel,1.6666666666666665,41,0.9827350427350426
GANModel,1.6666666666666665,42,0.9841880341880341
GANModel,1.6666666666666665,43,0.9661880341880342
GANModel,1.6666666666666665,44,0.9525470085470085
GANModel,1.6666666666666665,45,0.9666410256410256
GANModel,1.6666666666666665,46,0.9656410256410256
GANModel,1.6666666666666665,47,0.9640940170940171
GANModel,1.6666666666666665,48,0.9500940170940172
GANModel,1.6666666666666665,49,0.9415470085470086
GANModel,1.8333333333333333,0,0.9676410256410256
GANModel,1.8333333333333333,1,0.9590940170940171
GANModel,1.8333333333333333,2,0.932
GANModel,1.8333333333333333,3,0.9751880341880341
GANModel,1.8333333333333333,4,0.9606410256410257
GANModel,1.8333333333333333,5,0.9701880341880342
GANModel,1.8333333333333333,6,0.9817350427350426
GANModel,1.8333333333333333,7,0.9470940170940172
GANModel,1.8333333333333333,8,0.9680940170940171
GANModel,1.8333333333333333,9,0.9811880341880341
GANModel,1.8333333333333333,10,0.9921880341880341
GANModel,1.8333333333333333,11,0.9751880341880341
GANModel,1.8333333333333333,12,0.9626410256410257
GANModel,1.8333333333333333,13,0.9836410256410256
GANModel,1.8333333333333333,14,0.948
GANModel,1.8333333333333333,15,0.9581880341880342
GANModel,1.8333333333333333,16,0.9610940170940171
GANModel,1.8333333333333333,17,0.9867350427350426
GANModel,1.8333333333333333,18,0.9811880341880341
GANModel,1.8333333333333333,19,0.9686410256410256
GANModel,1.8333333333333333,20,0.9861880341880341
GANModel,1.8333333333333333,21,0.9681880341880342
GANModel,1.8333333333333333,22,0.9475470085470085
GANModel,1.8333333333333333,23,0.9636410256410256
GANModel,1.8333333333333333,24,0.9686410256410256
GANModel,1.8333333333333333,25,0.9691880341880342
GANModel,1.8333333333333333,26,0.9631880341880342
GANModel,1.8333333333333333,27,0.9636410256410256
GANModel,1.8333333333333333,28,0.9655470085470085
GANModel,1.8333333333333333,29,0.9666410256410256
GANModel,1.8333333333333333,30,0.9610940170940171
GANModel,1.8333333333333333,31,0.9546410256410257
GANModel,1.8333333333333333,32,0.9751880341880341
GANModel,1.8333333333333333,33,0.9621880341880342
GANModel,1.8333333333333333,34,0.9656410256410256
GANModel,1.8333333333333333,35,0.9545470085470085
GANModel,1.8333333333333333,36,0.9676410256410256
GANModel,1.8333333333333333,37,0.9610940170940171
GANModel,1.8333333333333333,38,0.9606410256410257
GANModel,1.8333333333333333,39,0.9565470085470085
GANModel,1.8333333333333333,40,0.9691880341880342
GANModel,1.8333333333333333,41,0.9746410256410256
GANModel,1.8333333333333333,42,0.9586410256410257
GANModel,1.8333333333333333,43,0.9545470085470085
GANModel,1.8333333333333333,44,0.9716410256410256
GANModel,1.8333333333333333,45,0.9796410256410256
GANModel,1.8333333333333333,46,0.9545470085470085
GANModel,1.8333333333333333,47,0.9620940170940171
GANModel,1.8333333333333333,48,0.9590940170940171
GANModel,1.8333333333333333,49,0.9867350427350426
GANModel,2.0,0,0.9640940170940171
GANModel,2.0,1,0.9621880341880342
GANModel,2.0,2,0.9711880341880342
GANModel,2.0,3,0.9626410256410257
GANModel,2.0,4,0.9831880341880341
GANModel,2.0,5,0.9691880341880342
GANModel,2.0,6,0.9871880341880341
GANModel,2.0,7,0.9650940170940171
GANModel,2.0,8,0.9661880341880342
GANModel,2.0,9,0.9641880341880342
GANModel,2.0,10,0.9616410256410257
GANModel,2.0,11,0.9611880341880342
GANModel,2.0,12,0.9666410256410256
GANModel,2.0,13,0.9475470085470085
GANModel,2.0,14,0.9726410256410256
GANModel,2.0,15,0.9660940170940171
GANModel,2.0,16,0.9496410256410257
GANModel,2.0,17,0.9952820512820513
GANModel,2.0,18,0.9731880341880341
GANModel,2.0,19,0.9902820512820513
GANModel,2.0,20,0.9630940170940171
GANModel,2.0,21,0.9445470085470086
GANModel,2.0,22,0.9801880341880341
GANModel,2.0,23,0.9626410256410257
GANModel,2.0,24,0.9726410256410256
GANModel,2.0,25,0.9757350427350427
GANModel,2.0,26,0.9766410256410256
GANModel,2.0,27,0.9586410256410257
GANModel,2.0,28,0.9566410256410257
GANModel,2.0,29,0.9811880341880341
GANModel,2.0,30,0.9716410256410256
GANModel,2.0,31,0.9771880341880341
GANModel,2.0,32,0.9701880341880342
GANModel,2.0,33,0.9821880341880341
GANModel,2.0,34,0.9540940170940172
GANModel,2.0,35,0.9671880341880342
GANModel,2.0,36,0.9616410256410257
GANModel,2.0,37,0.9526410256410257
GANModel,2.0,38,0.9630940170940171
GANModel,2.0,39,0.9787350427350427
GANModel,2.0,40,0.9711880341880342
GANModel,2.0,41,0.9711880341880342
GANModel,2.0,42,0.952
GANModel,2.0,43,0.9620940170940171
GANModel,2.0,44,0.9696410256410256
GANModel,2.0,45,0.9631880341880342
GANModel,2.0,46,0.9465470085470085
GANModel,2.0,47,0.9500940170940172
GANModel,2.0,48,0.9590940170940171
GANModel,2.0,49,0.9690940170940171
TransformerModel,0.5,0,0.6708290598290598
TransformerModel,0.5,1,0.6832820512820513
TransformerModel,0.5,2,0.6702820512820513
TransformerModel,0.5,3,0.6698290598290598
TransformerModel,0.5,4,0.6848290598290598
TransformerModel,0.5,5,0.6818290598290598
TransformerModel,0.5,6,0.6641880341880342
TransformerModel,0.5,7,0.6226410256410256
TransformerModel,0.5,8,0.6467350427350427
TransformerModel,0.5,9,0.6813760683760683
TransformerModel,0.5,10,0.6572820512820513
TransformerModel,0.5,11,0.6728290598290598
TransformerModel,0.5,12,0.6427350427350427
TransformerModel,0.5,13,0.6356410256410256
TransformerModel,0.5,14,0.6417350427350427
TransformerModel,0.5,15,0.6692820512820513
TransformerModel,0.5,16,0.6727350427350427
TransformerModel,0.5,17,0.6842820512820513
TransformerModel,0.5,18,0.6578290598290598
TransformerModel,0.5,19,0.6401880341880342
TransformerModel,0.5,20,0.6497350427350427
TransformerModel,0.5,21,0.6622820512820513
TransformerModel,0.5,22,0.6486410256410257
TransformerModel,0.5,23,0.6662820512820513
TransformerModel,0.5,24,0.6568290598290598
TransformerModel,0.5,25,0.6377350427350427
TransformerModel,0.5,26,0.6607350427350427
TransformerModel,0.5,27,0.6581880341880342
TransformerModel,0.5,28,0.6437350427350427
TransformerModel,0.5,29,0.6658290598290598
TransformerModel,0.5,30,0.6451880341880342
TransformerModel,0.5,31,0.6502820512820513
TransformerModel,0.5,32,0.6411880341880342
TransformerModel,0.5,33,0.6657350427350427
TransformerModel,0.5,34,0.6501880341880342
TransformerModel,0.5,35,0.6357350427350427
TransformerModel,0.5,36,0.6642820512820513
TransformerModel,0.5,37,0.6837350427350427
TransformerModel,0.5,38,0.6762820512820513
TransformerModel,0.5,39,0.6572820512820513
TransformerModel,0.5,40,0.6887350427350427
TransformerModel,0.5,41,0.6381880341880342
TransformerModel,0.5,42,0.6401880341880342
TransformerModel,0.5,43,0.6771880341880342
TransformerModel,0.5,44,0.6968290598290598
TransformerModel,0.5,45,0.6903760683760684
TransformerModel,0.5,46,0.6311880341880342
TransformerModel,0.5,47,0.6291880341880342
TransformerModel,0.5,48,0.6467350427350427
TransformerModel,0.5,49,0.6447350427350427
TransformerModel,0.6666666666666666,0,0.7557350427350427
TransformerModel,0.6666666666666666,1,0.7858290598290598
TransformerModel,0.6666666666666666,2,0.7652820512820513
TransformerModel,0.6666666666666666,3,0.7552820512820513
TransformerModel,0.6666666666666666,4,0.7787350427350427
TransformerModel,0.6666666666666666,5,0.7481880341880341
TransformerModel,0.6666666666666666,6,0.7537350427350427
TransformerModel,0.6666666666666666,7,0.7627350427350427
TransformerModel,0.6666666666666666,8,0.7621880341880342
TransformerModel,0.6666666666666666,9,0.7623760683760683
TransformerModel,0.6666666666666666,10,0.7682820512820513
TransformerModel,0.6666666666666666,11,0.7517350427350427
TransformerModel,0.6666666666666666,12,0.7552820512820513
TransformerModel,0.6666666666666666,13,0.8098290598290598
TransformerModel,0.6666666666666666,14,0.7487350427350427
TransformerModel,0.6666666666666666,15,0.7587350427350427
TransformerModel,0.6666666666666666,16,0.7571880341880342
TransformerModel,0.6666666666666666,17,0.7703760683760683
TransformerModel,0.6666666666666666,18,0.7380940170940171
TransformerModel,0.6666666666666666,19,0.7361880341880341
TransformerModel,0.6666666666666666,20,0.7346410256410256
TransformerModel,0.6666666666666666,21,0.7597350427350427
TransformerModel,0.6666666666666666,22,0.7632820512820513
TransformerModel,0.6666666666666666,23,0.7537350427350427
TransformerModel,0.6666666666666666,24,0.7321880341880341
TransformerModel,0.6666666666666666,25,0.7677350427350427
TransformerModel,0.6666666666666666,26,0.7581880341880342
TransformerModel,0.6666666666666666,27,0.7668290598290598
TransformerModel,0.6666666666666666,28,0.8048290598290598
TransformerModel,0.6666666666666666,29,0.7818290598290598
TransformerModel,0.6666666666666666,30,0.7578290598290598
TransformerModel,0.6666666666666666,31,0.7898290598290598
TransformerModel,0.6666666666666666,32,0.7502820512820513
TransformerModel,0.6666666666666666,33,0.7557350427350427
TransformerModel,0.6666666666666666,34,0.7357350427350426
TransformerModel,0.6666666666666666,35,0.7350940170940171
TransformerModel,0.6666666666666666,36,0.7733760683760683
TransformerModel,0.6666666666666666,37,0.7537350427350427
TransformerModel,0.6666666666666666,38,0.7712820512820513
TransformerModel,0.6666666666666666,39,0.7406410256410256
TransformerModel,0.6666666666666666,40,0.7502820512820513
TransformerModel,0.6666666666666666,41,0.7606410256410256
TransformerModel,0.6666666666666666,42,0.7531880341880342
TransformerModel,0.6666666666666666,43,0.7632820512820513
TransformerModel,0.6666666666666666,44,0.7657350427350427
TransformerModel,0.6666666666666666,45,0.7798290598290598
TransformerModel,0.6666666666666666,46,0.7547350427350427
TransformerModel,0.6666666666666666,47,0.7557350427350427
TransformerModel,0.6666666666666666,48,0.7768290598290598
TransformerModel,0.6666666666666666,49,0.7417350427350426
TransformerModel,0.8333333333333333,0,0.7931880341880342
TransformerModel,0.8333333333333333,1,0.8201880341880342
TransformerModel,0.8333333333333333,2,0.8417350427350427
TransformerModel,0.8333333333333333,3,0.7851880341880342
TransformerModel,0.8333333333333333,4,0.7971880341880342
TransformerModel,0.8333333333333333,5,0.8101880341880342
TransformerModel,0.8333333333333333,6,0.8037350427350427
TransformerModel,0.8333333333333333,7,0.8016410256410257
TransformerModel,0.8333333333333333,8,0.8332820512820514
TransformerModel,0.8333333333333333,9,0.8081880341880342
TransformerModel,0.8333333333333333,10,0.8397350427350427
TransformerModel,0.8333333333333333,11,0.8462820512820514
TransformerModel,0.8333333333333333,12,0.8217350427350427
TransformerModel,0.8333333333333333,13,0.8432820512820514
TransformerModel,0.8333333333333333,14,0.8313760683760684
TransformerModel,0.8333333333333333,15,0.8388290598290599
TransformerModel,0.8333333333333333,16,0.8171880341880342
TransformerModel,0.8333333333333333,17,0.7921880341880342
TransformerModel,0.8333333333333333,18,0.8242820512820513
TransformerModel,0.8333333333333333,19,0.8467350427350427
TransformerModel,0.8333333333333333,20,0.8257350427350427
TransformerModel,0.8333333333333333,21,0.8037350427350427
TransformerModel,0.8333333333333333,22,0.8157350427350427
TransformerModel,0.8333333333333333,23,0.7951880341880342
TransformerModel,0.8333333333333333,24,0.8132820512820513
TransformerModel,0.8333333333333333,25,0.8191880341880342
TransformerModel,0.8333333333333333,26,0.8512820512820514
TransformerModel,0.8333333333333333,27,0.8312820512820513
TransformerModel,0.8333333333333333,28,0.8067350427350427
TransformerModel,0.8333333333333333,29,0.8212820512820513
TransformerModel,0.8333333333333333,30,0.8378290598290599
TransformerModel,0.8333333333333333,31,0.8157350427350427
TransformerModel,0.8333333333333333,32,0.8327350427350427
TransformerModel,0.8333333333333333,33,0.8353760683760684
TransformerModel,0.8333333333333333,34,0.8397350427350427
TransformerModel,0.8333333333333333,35,0.8297350427350427
TransformerModel,0.8333333333333333,36,0.8201880341880342
TransformerModel,0.8333333333333333,37,0.8106410256410257
TransformerModel,0.8333333333333333,38,0.8232820512820513
TransformerModel,0.8333333333333333,39,0.8067350427350427
TransformerModel,0.8333333333333333,40,0.8081880341880342
TransformerModel,0.8333333333333333,41,0.7767350427350427
TransformerModel,0.8333333333333333,42,0.8051880341880342
TransformerModel,0.8333333333333333,43,0.8352820512820514
TransformerModel,0.8333333333333333,44,0.8253760683760684
TransformerModel,0.8333333333333333,45,0.8001880341880342
TransformerModel,0.8333333333333333,46,0.7956410256410257
TransformerModel,0.8333333333333333,47,0.8131880341880342
TransformerModel,0.8333333333333333,48,0.8087350427350427
TransformerModel,0.8333333333333333,49,0.8302820512820513
TransformerModel,1.0,0,0.8462820512820514
TransformerModel,1.0,1,0.8451880341880342
TransformerModel,1.0,2,0.8371880341880342
TransformerModel,1.0,3,0.8451880341880342
TransformerModel,1.0,4,0.8571880341880341
TransformerModel,1.0,5,0.8691880341880341
TransformerModel,1.0,6,0.8852820512820513
TransformerModel,1.0,7,0.8466410256410256
TransformerModel,1.0,8,0.8537350427350427
TransformerModel,1.0,9,0.8441880341880342
TransformerModel,1.0,10,0.8756410256410256
TransformerModel,1.0,11,0.8631880341880341
TransformerModel,1.0,12,0.8511880341880341
TransformerModel,1.0,13,0.8477350427350427
TransformerModel,1.0,14,0.8546410256410256
TransformerModel,1.0,15,0.8426410256410256
TransformerModel,1.0,16,0.8551880341880341
TransformerModel,1.0,17,0.8476410256410256
TransformerModel,1.0,18,0.8692820512820513
TransformerModel,1.0,19,0.8597350427350426
TransformerModel,1.0,20,0.8397350427350427
TransformerModel,1.0,21,0.8597350427350426
TransformerModel,1.0,22,0.8667350427350426
TransformerModel,1.0,23,0.8537350427350427
TransformerModel,1.0,24,0.8722820512820513
TransformerModel,1.0,25,0.8587350427350426
TransformerModel,1.0,26,0.8811880341880342
TransformerModel,1.0,27,0.8527350427350427
TransformerModel,1.0,28,0.8346410256410257
TransformerModel,1.0,29,0.8441880341880342
TransformerModel,1.0,30,0.8527350427350427
TransformerModel,1.0,31,0.8731880341880341
TransformerModel,1.0,32,0.8847350427350427
TransformerModel,1.0,33,0.8667350427350426
TransformerModel,1.0,34,0.8627350427350426
TransformerModel,1.0,35,0.8271880341880342
TransformerModel,1.0,36,0.8567350427350426
TransformerModel,1.0,37,0.8677350427350426
TransformerModel,1.0,38,0.8681880341880341
TransformerModel,1.0,39,0.8677350427350426
TransformerModel,1.0,40,0.8601880341880341
TransformerModel,1.0,41,0.8651880341880341
TransformerModel,1.0,42,0.8772820512820513
TransformerModel,1.0,43,0.8701880341880341
TransformerModel,1.0,44,0.8456410256410256
TransformerModel,1.0,45,0.8627350427350426
TransformerModel,1.0,46,0.8451880341880342
TransformerModel,1.0,47,0.8571880341880341
TransformerModel,1.0,48,0.8546410256410256
TransformerModel,1.0,49,0.8687350427350427
TransformerModel,1.1666666666666665,0,0.8636410256410256
TransformerModel,1.1666666666666665,1,0.8771880341880341
TransformerModel,1.1666666666666665,2,0.8977350427350427
TransformerModel,1.1666666666666665,3,0.9042820512820513
TransformerModel,1.1666666666666665,4,0.8786410256410256
TransformerModel,1.1666666666666665,5,0.8741880341880341
TransformerModel,1.1666666666666665,6,0.8967350427350427
TransformerModel,1.1666666666666665,7,0.8726410256410256
TransformerModel,1.1666666666666665,8,0.8717350427350427
TransformerModel,1.1666666666666665,9,0.8941880341880342
TransformerModel,1.1666666666666665,10,0.8997350427350427
TransformerModel,1.1666666666666665,11,0.8771880341880341
TransformerModel,1.1666666666666665,12,0.8641880341880341
TransformerModel,1.1666666666666665,13,0.8852820512820513
TransformerModel,1.1666666666666665,14,0.8797350427350427
TransformerModel,1.1666666666666665,15,0.8731880341880341
TransformerModel,1.1666666666666665,16,0.9002820512820513
TransformerModel,1.1666666666666665,17,0.8812820512820513
TransformerModel,1.1666666666666665,18,0.8791880341880342
TransformerModel,1.1666666666666665,19,0.8761880341880341
TransformerModel,1.1666666666666665,20,0.8626410256410256
TransformerModel,1.1666666666666665,21,0.9067350427350427
TransformerModel,1.1666666666666665,22,0.8827350427350427
TransformerModel,1.1666666666666665,23,0.8771880341880341
TransformerModel,1.1666666666666665,24,0.8891880341880342
TransformerModel,1.1666666666666665,25,0.8876410256410256
TransformerModel,1.1666666666666665,26,0.8897350427350427
TransformerModel,1.1666666666666665,27,0.9112820512820513
TransformerModel,1.1666666666666665,28,0.8796410256410256
TransformerModel,1.1666666666666665,29,0.8851880341880342
TransformerModel,1.1666666666666665,30,0.8776410256410256
TransformerModel,1.1666666666666665,31,0.8771880341880341
TransformerModel,1.1666666666666665,32,0.9061880341880342
TransformerModel,1.1666666666666665,33,0.9013760683760683
TransformerModel,1.1666666666666665,34,0.8981880341880342
TransformerModel,1.1666666666666665,35,0.8991880341880342
TransformerModel,1.1666666666666665,36,0.8811880341880342
TransformerModel,1.1666666666666665,37,0.8861880341880342
TransformerModel,1.1666666666666665,38,0.8991880341880342
TransformerModel,1.1666666666666665,39,0.8931880341880342
TransformerModel,1.1666666666666665,40,0.8831880341880342
TransformerModel,1.1666666666666665,41,0.8991880341880342
TransformerModel,1.1666666666666665,42,0.8631880341880341
TransformerModel,1.1666666666666665,43,0.9013760683760683
TransformerModel,1.1666666666666665,44,0.8927350427350427
TransformerModel,1.1666666666666665,45,0.8696410256410256
TransformerModel,1.1666666666666665,46,0.8681880341880341
TransformerModel,1.1666666666666665,47,0.8736410256410256
TransformerModel,1.1666666666666665,48,0.9068290598290598
TransformerModel,1.1666666666666665,49,0.8646410256410256
TransformerModel,1.3333333333333333,0,0.9247350427350427
TransformerModel,1.3333333333333333,1,0.9167350427350427
TransformerModel,1.3333333333333333,2,0.9191880341880342
TransformerModel,1.3333333333333333,3,0.8991880341880342
TransformerModel,1.3333333333333333,4,0.8946410256410257
TransformerModel,1.3333333333333333,5,0.8781880341880342
TransformerModel,1.3333333333333333,6,0.8610940170940171
TransformerModel,1.3333333333333333,7,0.8896410256410257
TransformerModel,1.3333333333333333,8,0.9192820512820513
TransformerModel,1.3333333333333333,9,0.8811880341880342
TransformerModel,1.3333333333333333,10,0.9117350427350427
TransformerModel,1.3333333333333333,11,0.9337350427350427
TransformerModel,1.3333333333333333,12,0.9197350427350427
TransformerModel,1.3333333333333333,13,0.8726410256410256
TransformerModel,1.3333333333333333,14,0.8951880341880342
TransformerModel,1.3333333333333333,15,0.9111880341880342
TransformerModel,1.3333333333333333,16,0.9177350427350427
TransformerModel,1.3333333333333333,17,0.9101880341880342
TransformerModel,1.3333333333333333,18,0.9017350427350427
TransformerModel,1.3333333333333333,19,0.9102820512820513
TransformerModel,1.3333333333333333,20,0.9091880341880342
TransformerModel,1.3333333333333333,21,0.9142820512820513
TransformerModel,1.3333333333333333,22,0.9001880341880342
TransformerModel,1.3333333333333333,23,0.9152820512820513
TransformerModel,1.3333333333333333,24,0.9202820512820513
TransformerModel,1.3333333333333333,25,0.8916410256410257
TransformerModel,1.3333333333333333,26,0.9066410256410257
TransformerModel,1.3333333333333333,27,0.9161880341880342
TransformerModel,1.3333333333333333,28,0.8866410256410256
TransformerModel,1.3333333333333333,29,0.9132820512820513
TransformerModel,1.3333333333333333,30,0.9041880341880342
TransformerModel,1.3333333333333333,31,0.9408290598290598
TransformerModel,1.3333333333333333,32,0.9011880341880342
TransformerModel,1.3333333333333333,33,0.9031880341880342
TransformerModel,1.3333333333333333,34,0.9191880341880342
TransformerModel,1.3333333333333333,35,0.9091880341880342
TransformerModel,1.3333333333333333,36,0.8992820512820513
TransformerModel,1.3333333333333333,37,0.9257350427350427
TransformerModel,1.3333333333333333,38,0.9097350427350427
TransformerModel,1.3333333333333333,39,0.9258290598290598
TransformerModel,1.3333333333333333,40,0.9186410256410257
TransformerModel,1.3333333333333333,41,0.8786410256410256
TransformerModel,1.3333333333333333,42,0.9101880341880342
TransformerModel,1.3333333333333333,43,0.9237350427350427
TransformerModel,1.3333333333333333,44,0.9037350427350427
TransformerModel,1.3333333333333333,45,0.9142820512820513
TransformerModel,1.3333333333333333,46,0.8966410256410257
TransformerModel,1.3333333333333333,47,0.9096410256410257
TransformerModel,1.3333333333333333,48,0.8946410256410257
TransformerModel,1.3333333333333333,49,0.9097350427350427
TransformerModel,1.5,0,0.9342820512820513
TransformerModel,1.5,1,0.9071880341880342
TransformerModel,1.5,2,0.9050940170940172
TransformerModel,1.5,3,0.9106410256410257
TransformerModel,1.5,4,0.9106410256410257
TransformerModel,1.5,5,0.9231880341880342
TransformerModel,1.5,6,0.9246410256410257
TransformerModel,1.5,7,0.9161880341880342
TransformerModel,1.5,8,0.9111880341880342
TransformerModel,1.5,9,0.9398290598290598
TransformerModel,1.5,10,0.9452820512820513
TransformerModel,1.5,11,0.9091880341880342
TransformerModel,1.5,12,0.9031880341880342
TransformerModel,1.5,13,0.9422820512820513
TransformerModel,1.5,14,0.9106410256410257
TransformerModel,1.5,15,0.9106410256410257
TransformerModel,1.5,16,0.9151880341880342
TransformerModel,1.5,17,0.9291880341880342
TransformerModel,1.5,18,0.9336410256410257
TransformerModel,1.5,19,0.9376410256410257
TransformerModel,1.5,20,0.9291880341880342
TransformerModel,1.5,21,0.9156410256410257
TransformerModel,1.5,22,0.9167350427350427
TransformerModel,1.5,23,0.9301880341880342
TransformerModel,1.5,24,0.9332820512820513
TransformerModel,1.5,25,0.9106410256410257
TransformerModel,1.5,26,0.9201880341880342
TransformerModel,1.5,27,0.9421880341880342
TransformerModel,1.5,28,0.9101880341880342
TransformerModel,1.5,29,0.9097350427350427
TransformerModel,1.5,30,0.9257350427350427
TransformerModel,1.5,31,0.9568290598290599
TransformerModel,1.5,32,0.9392820512820513
TransformerModel,1.5,33,0.9291880341880342
TransformerModel,1.5,34,0.9321880341880342
TransformerModel,1.5,35,0.9247350427350427
TransformerModel,1.5,36,0.9331880341880342
TransformerModel,1.5,37,0.9301880341880342
TransformerModel,1.5,38,0.9387350427350427
TransformerModel,1.5,39,0.9246410256410257
TransformerModel,1.5,40,0.9191880341880342
TransformerModel,1.5,41,0.8996410256410257
TransformerModel,1.5,42,0.9276410256410257
TransformerModel,1.5,43,0.9091880341880342
TransformerModel,1.5,44,0.9251880341880342
TransformerModel,1.5,45,0.9017350427350427
TransformerModel,1.5,46,0.9181880341880342
TransformerModel,1.5,47,0.9136410256410257
TransformerModel,1.5,48,0.9040940170940172
TransformerModel,1.5,49,0.9151880341880342
TransformerModel,1.6666666666666665,0,0.9241880341880342
TransformerModel,1.6666666666666665,1,0.9377350427350427
TransformerModel,1.6666666666666665,2,0.9106410256410257
TransformerModel,1.6666666666666665,3,0.9160940170940172
TransformerModel,1.6666666666666665,4,0.9401880341880342
TransformerModel,1.6666666666666665,5,0.9447350427350427
TransformerModel,1.6666666666666665,6,0.9327350427350427
TransformerModel,1.6666666666666665,7,0.9221880341880342
TransformerModel,1.6666666666666665,8,0.9371880341880342
TransformerModel,1.6666666666666665,9,0.9256410256410257
TransformerModel,1.6666666666666665,10,0.9381880341880342
TransformerModel,1.6666666666666665,11,0.9055470085470085
TransformerModel,1.6666666666666665,12,0.9191880341880342
TransformerModel,1.6666666666666665,13,0.9387350427350427
TransformerModel,1.6666666666666665,14,0.9216410256410257
TransformerModel,1.6666666666666665,15,0.9337350427350427
TransformerModel,1.6666666666666665,16,0.8996410256410257
TransformerModel,1.6666666666666665,17,0.9296410256410257
TransformerModel,1.6666666666666665,18,0.9076410256410257
TransformerModel,1.6666666666666665,19,0.9266410256410257
TransformerModel,1.6666666666666665,20,0.9040940170940172
TransformerModel,1.6666666666666665,21,0.9166410256410257
TransformerModel,1.6666666666666665,22,0.9196410256410257
TransformerModel,1.6666666666666665,23,0.9471880341880342
TransformerModel,1.6666666666666665,24,0.9311880341880342
TransformerModel,1.6666666666666665,25,0.9146410256410257
TransformerModel,1.6666666666666665,26,0.9196410256410257
TransformerModel,1.6666666666666665,27,0.9267350427350427
TransformerModel,1.6666666666666665,28,0.9100940170940172
TransformerModel,1.6666666666666665,29,0.9227350427350427
TransformerModel,1.6666666666666665,30,0.9341880341880342
TransformerModel,1.6666666666666665,31,0.9271880341880342
TransformerModel,1.6666666666666665,32,0.9351880341880342
TransformerModel,1.6666666666666665,33,0.9517350427350427
TransformerModel,1.6666666666666665,34,0.9437350427350427
TransformerModel,1.6666666666666665,35,0.9406410256410257
TransformerModel,1.6666666666666665,36,0.9457350427350427
TransformerModel,1.6666666666666665,37,0.9401880341880342
TransformerModel,1.6666666666666665,38,0.9176410256410257
TransformerModel,1.6666666666666665,39,0.9622820512820514
TransformerModel,1.6666666666666665,40,0.9361880341880342
TransformerModel,1.6666666666666665,41,0.9411880341880342
TransformerModel,1.6666666666666665,42,0.9517350427350427
