,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
612,GeneticGenerated,ID:612,BitField,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,
613,GeneticGenerated,ID:613,XByteField,XByteField,MACField,XByteField,MACField,,,,,,,,,,,,,,,,,,,,,,,
614,GeneticGenerated,ID:614,ByteField,XByteField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,
615,GeneticGenerated,ID:615,XIntField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
616,GeneticGenerated,ID:616,XShortField,ShortEnumField,IntField,FieldLenField,ShortField,StrFixedLenField,StrLenField,,,,,,,,,,,,,,,,,,,,,
617,GeneticGenerated,ID:617,BitEnumField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,
618,GeneticGenerated,ID:618,ShortEnumField,ByteEnumField,ByteEnumField,ShortField,IntField,FlagsField,,,,,,,,,,,,,,,,,,,,,,
619,GeneticGenerated,ID:619,FieldLenField,ShortEnumField,IntEnumField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
620,GeneticGenerated,ID:620,BitField,BitField,XBitField,,,,,,,,,,,,,,,,,,,,,,,,,
621,GeneticGenerated,ID:621,ByteField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,
622,GeneticGenerated,ID:622,ByteField,FlagsField,ByteField,ByteField,ByteField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,
623,GeneticGenerated,ID:623,ByteField,ByteEnumField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,
624,GeneticGenerated,ID:624,LenField,ShortEnumField,ShortField,StrFixedLenField,XShortField,ShortField,XIntField,IntEnumField,IntField,ShortField,ShortEnumField,StrFixedLenField,StrFixedLenField,ShortField,,,,,,,,,,,,,,
625,GeneticGenerated,ID:625,StrFixedLenField,MACField,ByteField,ByteField,ByteField,ByteField,ByteField,MACField,,,,,,,,,,,,,,,,,,,,
626,GeneticGenerated,ID:626,ShortField,ShortEnumField,XShortField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,
627,GeneticGenerated,ID:627,ByteField,StrFixedLenField,ByteField,ByteField,StrFixedLenField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,
628,GeneticGenerated,ID:628,ByteEnumField,IntField,ByteEnumField,ShortField,IntField,,,,,,,,,,,,,,,,,,,,,,,
629,GeneticGenerated,ID:629,StrLenField,ByteField,XByteField,ByteEnumField,ByteField,ShortField,FieldLenField,XStrLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,
630,GeneticGenerated,ID:630,ByteField,ByteEnumField,ByteField,IP6Field,IntField,ByteField,,,,,,,,,,,,,,,,,,,,,,
631,GeneticGenerated,ID:631,ShortField,ByteEnumField,ByteField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
632,GeneticGenerated,ID:632,StrLenField,ByteField,ByteEnumField,ByteField,IntField,StrFixedLenField,IntField,ByteEnumField,,,,,,,,,,,,,,,,,,,,
633,GeneticGenerated,ID:633,IntField,IntField,XIntField,ShortField,ShortEnumField,IntField,,,,,,,,,,,,,,,,,,,,,,
634,GeneticGenerated,ID:634,ByteField,ByteField,ByteField,ShortField,ByteField,ShortField,StrLenField,,,,,,,,,,,,,,,,,,,,,
635,GeneticGenerated,ID:635,ByteEnumField,FieldLenField,StrLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,
636,GeneticGenerated,ID:636,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,GeneticGenerated,ID:637,XShortField,ShortEnumField,StrLenField,StrFixedLenField,IntField,ShortField,FieldLenField,,,,,,,,,,,,,,,,,,,,,
638,GeneticGenerated,ID:638,ByteEnumField,XShortField,XIntField,ShortEnumField,XShortField,ByteEnumField,IntField,LenField,ShortEnumField,,,,,,,,,,,,,,,,,,,
639,GeneticGenerated,ID:639,ByteEnumField,ShortField,ByteField,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,
640,GeneticGenerated,ID:640,FieldLenField,ShortField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,
641,GeneticGenerated,ID:641,BitField,ShortField,BitField,BitField,BitField,ByteEnumField,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,
642,GeneticGenerated,ID:642,StrLenField,FieldLenField,StrLenField,IntField,,,,,,,,,,,,,,,,,,,,,,,,
643,GeneticGenerated,ID:643,EnumField,Field,LenField,FlagsField,Field,,,,,,,,,,,,,,,,,,,,,,,
644,GeneticGenerated,ID:644,ByteEnumField,IP6Field,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,
645,GeneticGenerated,ID:645,ByteEnumField,ShortField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,ByteField,,,,,,,,,,,,,,
646,GeneticGenerated,ID:646,StrField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
647,GeneticGenerated,ID:647,FlagsField,XByteField,XShortField,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,ByteField,StrLenField,,,,,,,,,,,,,,,,
648,GeneticGenerated,ID:648,ByteField,FieldListField,FieldListField,FieldListField,FieldListField,FieldListField,FieldListField,,,,,,,,,,,,,,,,,,,,,
649,GeneticGenerated,ID:649,FieldListField,FieldListField,FieldListField,FieldListField,ByteField,FieldListField,,,,,,,,,,,,,,,,,,,,,,
650,GeneticGenerated,ID:650,BitEnumField,BitField,BitField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,
651,GeneticGenerated,ID:651,ByteField,ByteEnumField,StrLenField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,
652,GeneticGenerated,ID:652,StrLenField,FieldLenField,FieldLenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
653,GeneticGenerated,ID:653,MACField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
654,GeneticGenerated,ID:654,ByteEnumField,ShortField,IntEnumField,IntField,XIntField,ByteEnumField,LongField,,,,,,,,,,,,,,,,,,,,,
655,GeneticGenerated,ID:655,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,GeneticGenerated,ID:656,ByteField,ByteEnumField,MACField,MACField,,,,,,,,,,,,,,,,,,,,,,,,
657,GeneticGenerated,ID:657,IntField,IntEnumField,LongField,LongField,IntField,IntEnumField,IntField,IntField,IntField,IntField,SignedIntField,IntEnumField,SignedIntField,IntEnumField,,,,,,,,,,,,,,
658,GeneticGenerated,ID:658,IP6Field,ByteField,ByteField,ByteField,IntField,ByteField,,,,,,,,,,,,,,,,,,,,,,
659,GeneticGenerated,ID:659,Field,Field,FlagsField,FlagsField,Field,FlagsField,SockAddrsField,Field,Field,PadField,Field,,,,,,,,,,,,,,,,,
660,GeneticGenerated,ID:660,ByteEnumField,ByteEnumField,FlagsField,IntField,ShortEnumField,ShortField,ShortEnumField,XBitField,,,,,,,,,,,,,,,,,,,,
661,GeneticGenerated,ID:661,IntField,ShortField,ByteEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,
662,GeneticGenerated,ID:662,BitField,XByteField,BitField,XShortField,ByteEnumField,ByteField,ShortField,,,,,,,,,,,,,,,,,,,,,
663,GeneticGenerated,ID:663,ByteField,ByteField,StrFixedLenField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,
664,GeneticGenerated,ID:664,IP6Field,IntField,IP6Field,BitField,ByteField,,,,,,,,,,,,,,,,,,,,,,,
665,GeneticGenerated,ID:665,XByteField,StrField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
666,GeneticGenerated,ID:666,BitField,IntField,BitField,BitField,BitField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,
667,GeneticGenerated,ID:667,XByteField,ByteField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,
668,GeneticGenerated,ID:668,IntField,ByteEnumField,ShortField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,
669,GeneticGenerated,ID:669,BitEnumField,BitEnumField,BitEnumField,BitField,,,,,,,,,,,,,,,,,,,,,,,,
670,GeneticGenerated,ID:670,XByteField,XIntField,ByteEnumField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,
671,GeneticGenerated,ID:671,LenField,FlagsField,Field,Field,EnumField,,,,,,,,,,,,,,,,,,,,,,,
672,GeneticGenerated,ID:672,ByteEnumField,ShortField,ByteField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,
673,GeneticGenerated,ID:673,FieldLenField,ShortEnumField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,
674,GeneticGenerated,ID:674,XByteField,XShortField,XByteField,XShortField,XByteField,XByteField,XByteField,XByteField,,,,,,,,,,,,,,,,,,,,
675,GeneticGenerated,ID:675,XIntField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
676,GeneticGenerated,ID:676,ByteField,BitField,BitField,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,
677,GeneticGenerated,ID:677,StrLenField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
678,GeneticGenerated,ID:678,BitEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
679,GeneticGenerated,ID:679,BitEnumField,BitField,BitField,FlagsField,FlagsField,FlagsField,FlagsField,BitField,,,,,,,,,,,,,,,,,,,,
680,GeneticGenerated,ID:680,ShortEnumField,MayEnd,XStrLenField,ShortEnumField,FieldLenField,XStrLenField,FieldLenField,XStrLenField,FieldLenField,EnumField,,,,,,,,,,,,,,,,,,
681,GeneticGenerated,ID:681,IntEnumField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
682,GeneticGenerated,ID:682,ByteField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,
683,GeneticGenerated,ID:683,ByteEnumField,XIntField,FieldLenField,IntField,XByteField,FieldLenField,ShortField,FieldListField,FieldListField,,,,,,,,,,,,,,,,,,,
684,GeneticGenerated,ID:684,StrLenField,FieldLenField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,
685,GeneticGenerated,ID:685,ByteField,ByteEnumField,MACField,MACField,,,,,,,,,,,,,,,,,,,,,,,,
686,GeneticGenerated,ID:686,ShortEnumField,ByteEnumField,FieldLenField,StrFixedLenField,ByteEnumField,ByteEnumField,StrLenField,,,,,,,,,,,,,,,,,,,,,
687,GeneticGenerated,ID:687,FieldLenField,BitField,BitEnumField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
688,GeneticGenerated,ID:688,EnumField,FlagsField,EnumField,BitEnumField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,
689,GeneticGenerated,ID:689,ShortEnumField,FieldLenField,IntField,StrFixedLenField,XShortField,ShortField,StrLenField,,,,,,,,,,,,,,,,,,,,,
690,GeneticGenerated,ID:690,ByteEnumField,ByteField,ByteField,ByteField,ByteEnumField,ByteField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,
691,GeneticGenerated,ID:691,FieldLenField,ByteEnumField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,
692,GeneticGenerated,ID:692,ByteEnumField,ByteEnumField,ByteEnumField,ByteEnumField,ByteEnumField,StrLenField,FieldLenField,FieldLenField,FieldLenField,FieldListField,StrLenField,FieldLenField,StrLenField,,,,,,,,,,,,,,,
693,GeneticGenerated,ID:693,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,GeneticGenerated,ID:694,ByteField,ShortEnumField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,
695,GeneticGenerated,ID:695,ShortField,ShortEnumField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,
696,GeneticGenerated,ID:696,MACField,MACField,ByteField,ByteField,ByteField,ByteField,ByteField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,
697,GeneticGenerated,ID:697,XByteField,ByteEnumField,FieldLenField,FieldLenField,StrLenField,StrLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,
698,GeneticGenerated,ID:698,PadField,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,GeneticGenerated,ID:699,IntEnumField,LongField,LongField,IntField,LongField,IntEnumField,IntField,,,,,,,,,,,,,,,,,,,,,
700,GeneticGenerated,ID:700,BitEnumField,BitField,BitEnumField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,
701,GeneticGenerated,ID:701,XShortField,IP6Field,ByteEnumField,ByteField,XIntField,IP6Field,,,,,,,,,,,,,,,,,,,,,,
702,GeneticGenerated,ID:702,ByteField,FieldListField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,
703,GeneticGenerated,ID:703,ShortField,XShortField,ShortEnumField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,
704,GeneticGenerated,ID:704,ByteEnumField,StrLenField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,
705,GeneticGenerated,ID:705,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,GeneticGenerated,ID:706,ShortEnumField,FieldLenField,MayEnd,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
707,GeneticGenerated,ID:707,BitEnumField,StrField,BitField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,
708,GeneticGenerated,ID:708,XByteField,ByteEnumField,XByteField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,
709,GeneticGenerated,ID:709,BitField,BitField,XBitField,,,,,,,,,,,,,,,,,,,,,,,,,
710,GeneticGenerated,ID:710,ByteEnumField,XIntField,ShortField,IntField,IntEnumField,ByteEnumField,LongField,,,,,,,,,,,,,,,,,,,,,
711,GeneticGenerated,ID:711,ShortField,ByteEnumField,IntField,FlagsField,ShortEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,
712,GeneticGenerated,ID:712,LenField,ShortEnumField,XIntField,ShortEnumField,XShortField,ByteEnumField,XByteField,XShortField,,,,,,,,,,,,,,,,,,,,
713,GeneticGenerated,ID:713,ShortField,ShortEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
714,GeneticGenerated,ID:714,IntField,ShortField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,
715,GeneticGenerated,ID:715,IntEnumField,XIntField,LongField,LongField,IntField,LongField,LongField,LongField,LongField,LongField,LongField,LongField,LongField,LongField,IntField,LongField,,,,,,,,,,,,
716,GeneticGenerated,ID:716,ByteEnumField,FieldLenField,ByteEnumField,ByteEnumField,ByteEnumField,StrLenField,FieldLenField,ByteEnumField,FieldLenField,FieldListField,FieldLenField,StrLenField,StrLenField,,,,,,,,,,,,,,,
717,GeneticGenerated,ID:717,ShortEnumField,XShortField,XIntField,XShortField,ShortEnumField,ShortField,LenField,,,,,,,,,,,,,,,,,,,,,
718,GeneticGenerated,ID:718,FieldLenField,XShortField,PadField,,,,,,,,,,,,,,,,,,,,,,,,,
719,GeneticGenerated,ID:719,ByteEnumField,IP6Field,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,
720,GeneticGenerated,ID:720,ShortField,ShortEnumField,XShortField,ShortEnumField,XShortField,ShortField,ByteEnumField,StrFixedLenField,LenField,XIntField,ByteEnumField,,,,,,,,,,,,,,,,,
721,GeneticGenerated,ID:721,ByteField,ByteEnumField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,
722,GeneticGenerated,ID:722,FlagsField,ShortField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
723,GeneticGenerated,ID:723,ShortField,XIntField,LongField,ShortEnumField,LongField,,,,,,,,,,,,,,,,,,,,,,,
724,GeneticGenerated,ID:724,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,,
725,GeneticGenerated,ID:725,BitField,XBitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,
726,GeneticGenerated,ID:726,StrLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,
727,GeneticGenerated,ID:727,ShortField,XShortField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,
728,GeneticGenerated,ID:728,XShortField,StrLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,
729,GeneticGenerated,ID:729,StrFixedLenField,XByteField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,
730,GeneticGenerated,ID:730,FlagsField,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,XByteField,ByteField,XShortField,StrLenField,,,,,,,,,,,,,,,,
731,GeneticGenerated,ID:731,StrLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,
732,GeneticGenerated,ID:732,FieldLenField,ByteField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,
733,GeneticGenerated,ID:733,XIntField,IntField,ShortField,IntField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,
734,GeneticGenerated,ID:734,ByteEnumField,StrLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,
735,GeneticGenerated,ID:735,ShortField,ShortEnumField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,
736,GeneticGenerated,ID:736,ByteField,ByteEnumField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,
737,GeneticGenerated,ID:737,MACField,ShortField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,
738,GeneticGenerated,ID:738,FieldLenField,ShortEnumField,StrLenField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,
739,GeneticGenerated,ID:739,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,GeneticGenerated,ID:740,ShortField,ShortField,ByteField,ByteEnumField,XShortField,,,,,,,,,,,,,,,,,,,,,,,
741,GeneticGenerated,ID:741,MACField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
742,GeneticGenerated,ID:742,StrField,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,GeneticGenerated,ID:743,ShortField,ShortEnumField,ShortField,ShortEnumField,ShortField,LenField,ShortField,ByteEnumField,ByteEnumField,XIntField,XShortField,XShortField,,,,,,,,,,,,,,,,
744,GeneticGenerated,ID:744,BitField,IntField,ByteEnumField,BitField,ShortField,,,,,,,,,,,,,,,,,,,,,,,
745,GeneticGenerated,ID:745,BitEnumField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,,
746,GeneticGenerated,ID:746,FieldLenField,StrLenField,BitField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,
747,GeneticGenerated,ID:747,ByteEnumField,ByteEnumField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,
748,GeneticGenerated,ID:748,ShortField,ShortEnumField,ShortEnumField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,
749,GeneticGenerated,ID:749,ShortEnumField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
750,GeneticGenerated,ID:750,StrLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
751,GeneticGenerated,ID:751,XShortField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
752,GeneticGenerated,ID:752,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,GeneticGenerated,ID:753,ByteField,ByteField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,
754,GeneticGenerated,ID:754,ByteField,StrLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,
755,GeneticGenerated,ID:755,ByteField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
756,GeneticGenerated,ID:756,StrLenField,BitField,FieldLenField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,
757,GeneticGenerated,ID:757,XShortField,ShortField,ShortField,ByteField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,
758,GeneticGenerated,ID:758,XByteField,XByteField,XShortField,XByteField,XByteField,XByteField,XByteField,XShortField,,,,,,,,,,,,,,,,,,,,
759,GeneticGenerated,ID:759,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,GeneticGenerated,ID:760,XStrLenField,MayEnd,EnumField,ShortEnumField,ShortEnumField,XStrLenField,FieldLenField,XStrLenField,FieldLenField,FieldLenField,,,,,,,,,,,,,,,,,,
761,GeneticGenerated,ID:761,ShortField,XByteField,XShortField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,
762,GeneticGenerated,ID:762,IntEnumField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,,,
763,GeneticGenerated,ID:763,ByteEnumField,ByteEnumField,XByteField,ByteEnumField,XByteField,ByteEnumField,ByteField,,,,,,,,,,,,,,,,,,,,,
764,GeneticGenerated,ID:764,XStrLenField,MayEnd,EnumField,FieldLenField,ShortEnumField,XStrLenField,FieldLenField,FieldLenField,XStrLenField,ShortEnumField,,,,,,,,,,,,,,,,,,
765,GeneticGenerated,ID:765,FieldLenField,ByteEnumField,ShortEnumField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,
766,GeneticGenerated,ID:766,ShortField,ByteField,ByteField,ByteField,StrLenField,ByteField,ShortField,,,,,,,,,,,,,,,,,,,,,
767,GeneticGenerated,ID:767,XByteField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,
768,GeneticGenerated,ID:768,ByteField,ByteField,ByteField,StrLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,
769,GeneticGenerated,ID:769,StrLenField,StrLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,
770,GeneticGenerated,ID:770,BitField,BitField,PadField,FieldLenField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,
771,GeneticGenerated,ID:771,ByteEnumField,ByteField,ByteEnumField,MACField,ByteField,,,,,,,,,,,,,,,,,,,,,,,
772,GeneticGenerated,ID:772,IP6Field,EnumField,FieldLenField,StrLenField,PadField,XStrLenField,,,,,,,,,,,,,,,,,,,,,,
773,GeneticGenerated,ID:773,IntEnumField,StrLenField,FieldLenField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,
774,GeneticGenerated,ID:774,EnumField,LenField,,,,,,,,,,,,,,,,,,,,,,,,,,
775,GeneticGenerated,ID:775,ByteField,ByteEnumField,BitField,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,
776,GeneticGenerated,ID:776,PadField,FieldLenField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,
777,GeneticGenerated,ID:777,IP6Field,ByteField,ByteField,IntField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,
778,GeneticGenerated,ID:778,Field,Field,Field,Field,Field,Field,Field,Field,Field,Field,Field,Field,,,,,,,,,,,,,,,,
779,GeneticGenerated,ID:779,ByteField,ByteEnumField,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,
780,GeneticGenerated,ID:780,ShortField,ByteEnumField,BitField,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,
781,GeneticGenerated,ID:781,StrField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
782,GeneticGenerated,ID:782,ShortField,ByteField,XShortField,ShortField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,
783,GeneticGenerated,ID:783,StrFixedLenField,ByteEnumField,XByteField,XByteField,XByteField,MACField,,,,,,,,,,,,,,,,,,,,,,
784,GeneticGenerated,ID:784,BitEnumField,BitEnumField,BitEnumField,XByteField,BitField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,
785,GeneticGenerated,ID:785,XShortField,XShortField,ShortEnumField,XIntField,XShortField,,,,,,,,,,,,,,,,,,,,,,,
786,GeneticGenerated,ID:786,MayEnd,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,GeneticGenerated,ID:787,ByteEnumField,LenField,,,,,,,,,,,,,,,,,,,,,,,,,,
788,GeneticGenerated,ID:788,StrLenField,ShortEnumField,ShortField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,
789,GeneticGenerated,ID:789,StrFixedLenField,StrLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,
790,GeneticGenerated,ID:790,LenField,ShortEnumField,XIntField,ShortField,XShortField,StrFixedLenField,XShortField,FlagsField,FlagsField,ShortField,ShortEnumField,ShortField,StrFixedLenField,,,,,,,,,,,,,,,
791,GeneticGenerated,ID:791,ShortField,MACField,MACField,,,,,,,,,,,,,,,,,,,,,,,,,
792,GeneticGenerated,ID:792,XBitField,ByteEnumField,BitField,ShortField,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,
793,GeneticGenerated,ID:793,IntField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
794,GeneticGenerated,ID:794,BitEnumField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,,
795,GeneticGenerated,ID:795,ByteEnumField,FlagsField,ShortField,FlagsField,ShortEnumField,XIntField,FlagsField,FlagsField,ByteEnumField,IntField,IntField,IntField,IntField,FlagsField,FlagsField,IntField,FlagsField,,,,,,,,,,,
796,GeneticGenerated,ID:796,ByteEnumField,ByteEnumField,IntField,ShortField,ShortEnumField,ShortField,,,,,,,,,,,,,,,,,,,,,,
797,GeneticGenerated,ID:797,ByteEnumField,ByteField,StrField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,
798,GeneticGenerated,ID:798,BitField,XIntField,ByteField,ByteField,XIntField,ByteField,ByteField,XShortField,XIntField,XIntField,BitField,XIntField,XIntField,ByteField,XIntField,,,,,,,,,,,,,
799,GeneticGenerated,ID:799,FieldListField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,
800,GeneticGenerated,ID:800,ShortField,ByteField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
801,GeneticGenerated,ID:801,IntField,IntField,IntField,LongField,IntEnumField,IntField,IntField,LongField,IntField,IntEnumField,SignedIntField,SignedIntField,IntEnumField,IntEnumField,,,,,,,,,,,,,,
802,GeneticGenerated,ID:802,BitField,BitField,ByteField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,
803,GeneticGenerated,ID:803,ByteField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
804,GeneticGenerated,ID:804,FieldLenField,StrLenField,ShortField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,
805,GeneticGenerated,ID:805,ByteField,FlagsField,ShortField,BitField,,,,,,,,,,,,,,,,,,,,,,,,
806,GeneticGenerated,ID:806,XIntField,XByteField,XByteField,XIntField,XByteField,ByteEnumField,XByteField,,,,,,,,,,,,,,,,,,,,,
807,GeneticGenerated,ID:807,IntField,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,
808,GeneticGenerated,ID:808,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,
809,GeneticGenerated,ID:809,IntField,ByteEnumField,ByteEnumField,IntField,ShortField,IntField,IntField,IntField,,,,,,,,,,,,,,,,,,,,
810,GeneticGenerated,ID:810,ByteField,FieldLenField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,
811,GeneticGenerated,ID:811,StrLenField,ShortField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,
812,GeneticGenerated,ID:812,ShortField,XBitField,XByteField,FlagsField,FlagsField,ByteField,,,,,,,,,,,,,,,,,,,,,,
813,GeneticGenerated,ID:813,ShortEnumField,ShortEnumField,ShortField,IntField,XBitField,,,,,,,,,,,,,,,,,,,,,,,
814,GeneticGenerated,ID:814,ByteEnumField,ByteField,ByteField,ByteEnumField,MACField,,,,,,,,,,,,,,,,,,,,,,,
815,GeneticGenerated,ID:815,ShortField,FieldLenField,StrLenField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,
816,GeneticGenerated,ID:816,MACField,ShortEnumField,MACField,MACField,,,,,,,,,,,,,,,,,,,,,,,,
817,GeneticGenerated,ID:817,FieldLenField,XShortField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,
