Model,Entropy,Length
2ndOrderMarkov,4.427919044530574,62
2ndOrderMarkov,4.326360407952694,38
2ndOrderMarkov,4.238666566058884,41
2ndOrderMarkov,4.549944905580641,59
2ndOrderMarkov,3.182005814760214,14
2ndOrderMarkov,4.202819531114783,32
2ndOrderMarkov,3.9434651896016457,25
2ndOrderMarkov,4.707054756512999,83
2ndOrderMarkov,4.347191429566853,45
2ndOrderMarkov,3.169925001442312,9
2ndOrderMarkov,3.095795255000934,11
2ndOrderMarkov,0.9182958340544896,3
2ndOrderMarkov,3.0849625007211556,12
2ndOrderMarkov,2.2359263506290326,7
2ndOrderMarkov,1.7924812503605778,6
2ndOrderMarkov,4.7336324839969794,75
2ndOrderMarkov,4.56835352946378,56
2ndOrderMarkov,3.2516291673878226,12
2ndOrderMarkov,3.454822399946607,17
2ndOrderMarkov,0.0,1
2ndOrderMarkov,2.5,8
2ndOrderMarkov,3.8634651896016456,25
2ndOrderMarkov,4.336174630069641,50
2ndOrderMarkov,4.343081266847211,44
2ndOrderMarkov,2.725480556997868,9
2ndOrderMarkov,4.772574342553634,178
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,0.0,3
2ndOrderMarkov,4.035273502696888,34
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,2.521640636343318,7
2ndOrderMarkov,3.826874881864637,19
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,1.5,4
2ndOrderMarkov,4.702974029504618,102
2ndOrderMarkov,3.7254805569978675,18
2ndOrderMarkov,4.1898980954642875,30
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,3.68354236243323,18
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.392582755590972,33
2ndOrderMarkov,4.3967528067059805,56
2ndOrderMarkov,4.628085278891396,56
2ndOrderMarkov,4.1313003425053605,31
2ndOrderMarkov,0.0,2
2ndOrderMarkov,4.838978287631174,136
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,3.8521687236032816,17
2ndOrderMarkov,4.134336113194452,27
2ndOrderMarkov,2.0,4
2ndOrderMarkov,4.655675283060515,80
2ndOrderMarkov,4.044063758094795,37
2ndOrderMarkov,3.6818808028034016,19
2ndOrderMarkov,2.94770277922009,9
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,3.7887549139935026,22
2ndOrderMarkov,4.792996837381056,185
2ndOrderMarkov,2.5216406363433186,7
2ndOrderMarkov,4.479594651691783,52
2ndOrderMarkov,3.7622673906514943,23
2ndOrderMarkov,4.436943638635492,47
2ndOrderMarkov,3.614369445886757,18
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,0.9182958340544896,3
2ndOrderMarkov,4.213513256009072,42
2ndOrderMarkov,3.9614292709896417,29
2ndOrderMarkov,4.584034883645673,63
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,1.5,4
2ndOrderMarkov,2.725480556997868,9
2ndOrderMarkov,0.0,1
2ndOrderMarkov,3.641249800455478,22
2ndOrderMarkov,4.465772284948462,53
2ndOrderMarkov,4.272804327334621,42
2ndOrderMarkov,1.0,2
2ndOrderMarkov,4.315622570826659,36
2ndOrderMarkov,2.4193819456463714,9
2ndOrderMarkov,4.746770571832187,78
2ndOrderMarkov,0.0,1
2ndOrderMarkov,3.3927474104487847,13
2ndOrderMarkov,3.180832987205441,13
2ndOrderMarkov,4.521828528850025,41
2ndOrderMarkov,2.0,4
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,0.9182958340544896,3
2ndOrderMarkov,2.94770277922009,9
2ndOrderMarkov,3.646439344671015,20
2ndOrderMarkov,2.0,4
2ndOrderMarkov,4.297470808272997,39
2ndOrderMarkov,0.0,2
2ndOrderMarkov,4.445131834930691,44
2ndOrderMarkov,3.702819531114783,16
2ndOrderMarkov,2.5,8
2ndOrderMarkov,3.121928094887362,10
2ndOrderMarkov,0.0,1
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,4.292481250360579,48
2ndOrderMarkov,4.692513281504021,101
2ndOrderMarkov,3.6143694458867563,18
2ndOrderMarkov,4.308294687333842,41
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,0.0,2
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,3.3248629576173574,14
2ndOrderMarkov,1.0,2
2ndOrderMarkov,0.0,1
2ndOrderMarkov,2.94770277922009,9
2ndOrderMarkov,4.155651552252569,31
2ndOrderMarkov,3.4713544870139277,19
2ndOrderMarkov,1.5,4
2ndOrderMarkov,3.0,8
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,3.8268748818646365,19
2ndOrderMarkov,4.079772731460867,39
2ndOrderMarkov,4.084962500721157,24
2ndOrderMarkov,4.772541673357761,79
2ndOrderMarkov,3.754441845713345,22
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,4.4713544870139295,38
2ndOrderMarkov,3.584962500721156,12
2ndOrderMarkov,2.807354922057604,7
2ndOrderMarkov,4.620571577105422,68
2ndOrderMarkov,4.828661426885058,142
2ndOrderMarkov,3.459431618637298,11
2ndOrderMarkov,3.0,8
2ndOrderMarkov,4.751680071253462,84
2ndOrderMarkov,2.0,4
2ndOrderMarkov,4.6573211922665365,86
2ndOrderMarkov,4.310443057719025,27
2ndOrderMarkov,3.9754180179138325,21
2ndOrderMarkov,4.801751037873082,142
2ndOrderMarkov,4.0559581516151235,23
2ndOrderMarkov,0.9182958340544896,3
2ndOrderMarkov,3.3927474104487847,13
2ndOrderMarkov,4.240355490213509,51
2ndOrderMarkov,4.630504828150239,122
2ndOrderMarkov,4.628378391965609,88
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.595533434989639,57
2ndOrderMarkov,3.0,8
2ndOrderMarkov,0.8112781244591328,4
2ndOrderMarkov,4.775423094352849,83
2ndOrderMarkov,4.286790198827111,26
2ndOrderMarkov,4.54127739943295,64
2ndOrderMarkov,1.0,2
2ndOrderMarkov,3.8542858719872455,26
2ndOrderMarkov,4.110577243331642,28
2ndOrderMarkov,4.162573265150911,36
2ndOrderMarkov,4.558978673870457,62
2ndOrderMarkov,4.517250819716713,47
2ndOrderMarkov,2.521640636343318,7
2ndOrderMarkov,3.0269868333592873,13
2ndOrderMarkov,3.3232314287976203,15
2ndOrderMarkov,0.0,1
2ndOrderMarkov,2.725480556997868,9
2ndOrderMarkov,4.056564762130954,30
2ndOrderMarkov,4.084962500721156,24
2ndOrderMarkov,3.7943360657504512,28
2ndOrderMarkov,3.5841837197791886,20
2ndOrderMarkov,4.715754260258638,107
2ndOrderMarkov,4.251629167387823,24
2ndOrderMarkov,0.0,1
2ndOrderMarkov,2.75,8
2ndOrderMarkov,3.721928094887362,20
2ndOrderMarkov,3.681880802803401,19
2ndOrderMarkov,1.0,2
2ndOrderMarkov,4.666470720147065,67
2ndOrderMarkov,3.0269868333592873,13
2ndOrderMarkov,4.463280517810811,42
2ndOrderMarkov,4.599837982136466,67
2ndOrderMarkov,4.691877993562887,69
2ndOrderMarkov,3.979097891134804,26
2ndOrderMarkov,4.053508854797679,24
2ndOrderMarkov,2.5,8
2ndOrderMarkov,2.5216406363433186,7
2ndOrderMarkov,4.273269689515107,50
2ndOrderMarkov,3.6402239289418516,15
2ndOrderMarkov,3.9161269465882835,21
2ndOrderMarkov,4.417997398615642,53
2ndOrderMarkov,4.704860577519631,95
2ndOrderMarkov,4.01506101220307,30
2ndOrderMarkov,4.377379426092949,49
2ndOrderMarkov,4.542665930277744,59
2ndOrderMarkov,3.2516291673878226,12
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,3.952302977662386,29
2ndOrderMarkov,4.848204134681541,87
2ndOrderMarkov,4.011365041826378,21
2ndOrderMarkov,3.8365916681089787,18
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.271470906740502,41
2ndOrderMarkov,1.0,2
2ndOrderMarkov,4.697123444291798,96
2ndOrderMarkov,3.121928094887362,10
2ndOrderMarkov,1.5,4
2ndOrderMarkov,4.091135423220312,31
2ndOrderMarkov,4.056564762130954,30
2ndOrderMarkov,4.4483674395583765,50
2ndOrderMarkov,4.011365041826379,21
2ndOrderMarkov,3.8245387807277758,27
2ndOrderMarkov,4.323231428797621,30
2ndOrderMarkov,4.4743301624376555,46
2ndOrderMarkov,3.7321588913645694,22
2ndOrderMarkov,2.6464393446710153,10
2ndOrderMarkov,3.0957952550009344,11
2ndOrderMarkov,2.5216406363433186,7
2ndOrderMarkov,2.521640636343318,7
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,4.761121608370866,146
2ndOrderMarkov,0.9182958340544896,3
2ndOrderMarkov,0.0,1
2ndOrderMarkov,2.725480556997868,9
2ndOrderMarkov,3.9705730958116843,22
2ndOrderMarkov,4.363826390090814,36
2ndOrderMarkov,0.0,1
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,4.1852301329094015,29
2ndOrderMarkov,4.677447458208679,116
2ndOrderMarkov,4.251629167387823,24
2ndOrderMarkov,4.6431656847323115,85
2ndOrderMarkov,0.0,2
2ndOrderMarkov,4.560016626466827,72
2ndOrderMarkov,4.574321930892283,77
2ndOrderMarkov,4.652874852253482,71
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,0.0,1
2ndOrderMarkov,1.5,4
2ndOrderMarkov,4.519087818311512,45
2ndOrderMarkov,0.0,1
2ndOrderMarkov,3.845350936622436,22
2ndOrderMarkov,3.0957952550009344,11
2ndOrderMarkov,4.294177320667443,50
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.134468568039293,37
2ndOrderMarkov,3.121928094887362,10
2ndOrderMarkov,4.76274834690133,136
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,1.0,2
2ndOrderMarkov,3.640223928941851,15
2ndOrderMarkov,4.238666566058884,41
2ndOrderMarkov,4.564148142248838,71
2ndOrderMarkov,4.588645900398898,63
2ndOrderMarkov,3.0,8
2ndOrderMarkov,0.0,1
2ndOrderMarkov,3.849223912390625,23
2ndOrderMarkov,3.8073549220576055,14
2ndOrderMarkov,4.413909765557392,32
2ndOrderMarkov,1.0,2
2ndOrderMarkov,3.734521664779752,17
2ndOrderMarkov,3.9387218755408675,24
2ndOrderMarkov,2.2516291673878226,6
2ndOrderMarkov,4.046762824854522,37
2ndOrderMarkov,3.418295834054489,12
2ndOrderMarkov,4.40913006657708,38
2ndOrderMarkov,4.817115509802044,152
2ndOrderMarkov,4.273911011375185,46
2ndOrderMarkov,4.081727678869736,30
2ndOrderMarkov,1.8423709931771084,7
2ndOrderMarkov,3.834962500721157,24
2ndOrderMarkov,4.66945102409882,110
2ndOrderMarkov,4.756446081403057,127
2ndOrderMarkov,3.958229168669879,27
2ndOrderMarkov,2.75,8
2ndOrderMarkov,3.942722014334036,39
2ndOrderMarkov,2.807354922057604,7
2ndOrderMarkov,4.028946391954607,33
2ndOrderMarkov,3.321928094887362,10
2ndOrderMarkov,4.68238218758459,78
2ndOrderMarkov,4.666559927875303,105
2ndOrderMarkov,3.3735572622751855,15
2ndOrderMarkov,0.0,1
2ndOrderMarkov,0.0,1
2ndOrderMarkov,2.725480556997868,9
2ndOrderMarkov,3.873812589567827,33
2ndOrderMarkov,3.180832987205441,13
2ndOrderMarkov,4.631497501334358,88
2ndOrderMarkov,4.651155008306487,77
2ndOrderMarkov,3.337175341123077,17
2ndOrderMarkov,2.5216406363433186,7
2ndOrderMarkov,3.7871439606981383,19
2ndOrderMarkov,4.240962710641206,38
2ndOrderMarkov,4.208410187268527,27
2ndOrderMarkov,4.031401845392172,30
2ndOrderMarkov,3.506890595608519,15
2ndOrderMarkov,2.0,4
2ndOrderMarkov,3.095795255000934,11
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.525255514455358,79
2ndOrderMarkov,3.0,8
2ndOrderMarkov,3.3927474104487847,13
2ndOrderMarkov,2.75,8
2ndOrderMarkov,4.797401802824419,89
2ndOrderMarkov,2.75,8
2ndOrderMarkov,2.2516291673878226,6
2ndOrderMarkov,2.0,4
2ndOrderMarkov,4.490270277094902,57
2ndOrderMarkov,3.6143694458867563,18
2ndOrderMarkov,3.7950885863977324,23
2ndOrderMarkov,4.655833272240734,74
2ndOrderMarkov,4.476425477915236,52
2ndOrderMarkov,2.5,8
2ndOrderMarkov,4.7089451242353295,61
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,0.9182958340544896,3
2ndOrderMarkov,3.7841837197791883,20
2ndOrderMarkov,3.572469458770136,17
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,4.240528260216712,46
2ndOrderMarkov,3.6464393446710153,20
2ndOrderMarkov,4.640236331626008,58
2ndOrderMarkov,3.7622673906514947,23
2ndOrderMarkov,2.0,4
2ndOrderMarkov,4.433634982148037,42
2ndOrderMarkov,4.676440908696867,58
2ndOrderMarkov,4.35485207383835,33
2ndOrderMarkov,3.5,16
2ndOrderMarkov,4.457016588002657,70
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.142914673354254,23
2ndOrderMarkov,2.0,4
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,1.9219280948873623,5
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.617132914624721,64
2ndOrderMarkov,3.3248629576173574,14
2ndOrderMarkov,2.5,8
2ndOrderMarkov,4.3967528067059805,56
2ndOrderMarkov,2.5216406363433186,7
2ndOrderMarkov,3.7004397181410926,13
2ndOrderMarkov,3.521928094887362,20
2ndOrderMarkov,1.0,2
2ndOrderMarkov,4.623508796814535,68
2ndOrderMarkov,4.502910079649727,60
2ndOrderMarkov,3.2516291673878226,12
2ndOrderMarkov,4.2837524746274465,45
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,3.7489948035250964,21
2ndOrderMarkov,3.182005814760214,14
2ndOrderMarkov,0.0,1
2ndOrderMarkov,3.621928094887362,20
2ndOrderMarkov,3.7216117239699,19
2ndOrderMarkov,4.7594973095878155,105
2ndOrderMarkov,3.625,16
2ndOrderMarkov,0.0,1
2ndOrderMarkov,3.8848588918890474,33
2ndOrderMarkov,2.2516291673878226,6
2ndOrderMarkov,2.5216406363433186,7
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.798297632646358,105
2ndOrderMarkov,3.59448250651942,26
2ndOrderMarkov,4.140319531114783,32
2ndOrderMarkov,0.0,2
2ndOrderMarkov,2.0,4
2ndOrderMarkov,1.5,4
2ndOrderMarkov,3.3787834934861767,14
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.46842619818549,57
2ndOrderMarkov,3.146286370662105,17
2ndOrderMarkov,4.781526258227024,90
2ndOrderMarkov,3.5110854081804272,19
2ndOrderMarkov,4.331976694984911,33
2ndOrderMarkov,1.0,2
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,2.0,4
2ndOrderMarkov,4.056020968057881,26
2ndOrderMarkov,3.8553885422075345,24
2ndOrderMarkov,3.75,16
2ndOrderMarkov,4.334962500721158,24
2ndOrderMarkov,4.375222374437916,29
2ndOrderMarkov,2.75,8
2ndOrderMarkov,4.767248404570559,146
2ndOrderMarkov,3.788754913993502,22
2ndOrderMarkov,3.4565647621309536,15
2ndOrderMarkov,4.499227541723358,42
2ndOrderMarkov,4.671127821448978,78
2ndOrderMarkov,3.787143960698138,19
2ndOrderMarkov,4.499227541723358,42
2ndOrderMarkov,4.162294909570877,27
2ndOrderMarkov,3.6168746059562227,17
2ndOrderMarkov,4.1996987351738495,32
2ndOrderMarkov,4.5829005103651115,43
2ndOrderMarkov,3.7943360657504517,28
2ndOrderMarkov,4.02780835616463,38
2ndOrderMarkov,1.9219280948873623,5
2ndOrderMarkov,4.699965723628743,77
2ndOrderMarkov,2.845350936622437,11
2ndOrderMarkov,3.2516291673878226,12
2ndOrderMarkov,4.763613443390159,146
2ndOrderMarkov,2.0,4
2ndOrderMarkov,4.322756958897398,34
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.333622334791383,39
2ndOrderMarkov,3.375,16
2ndOrderMarkov,3.277613436819116,11
2ndOrderMarkov,4.173557262275185,30
2ndOrderMarkov,4.4992268369534525,46
2ndOrderMarkov,3.950063756436209,26
2ndOrderMarkov,3.878928031846024,32
2ndOrderMarkov,3.0,8
2ndOrderMarkov,3.8073549220576055,14
2ndOrderMarkov,2.0,4
2ndOrderMarkov,3.121928094887362,10
2ndOrderMarkov,3.121928094887362,10
2ndOrderMarkov,4.12323142879762,30
2ndOrderMarkov,1.0,2
2ndOrderMarkov,4.248841720211616,43
2ndOrderMarkov,4.348394345536403,30
2ndOrderMarkov,3.95822916866988,27
2ndOrderMarkov,4.330464394730848,43
2ndOrderMarkov,4.524969207344632,45
2ndOrderMarkov,4.671275850572951,79
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,3.7843684875968617,31
2ndOrderMarkov,4.623661954613669,60
2ndOrderMarkov,3.546593564294939,13
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.5454500495111585,57
2ndOrderMarkov,4.370963042825406,46
2ndOrderMarkov,3.0957952550009344,11
2ndOrderMarkov,4.744204173210949,118
2ndOrderMarkov,4.004886164091841,22
2ndOrderMarkov,3.6163485660751635,19
2ndOrderMarkov,2.75,8
2ndOrderMarkov,3.787143960698138,19
2ndOrderMarkov,4.714955748267966,106
2ndOrderMarkov,3.90231157591703,27
2ndOrderMarkov,4.163909765557392,32
2ndOrderMarkov,3.277613436819116,11
2ndOrderMarkov,2.94770277922009,9
2ndOrderMarkov,4.405928068220212,55
2ndOrderMarkov,2.2359263506290326,7
2ndOrderMarkov,3.7950885863977324,23
2ndOrderMarkov,3.2516291673878226,12
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,2.807354922057604,7
2ndOrderMarkov,3.882045108136863,23
2ndOrderMarkov,4.307714802597438,35
2ndOrderMarkov,3.5032583347756456,18
2ndOrderMarkov,3.0957952550009344,11
2ndOrderMarkov,4.507921531391791,55
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,4.286225937278034,33
2ndOrderMarkov,4.68530226152894,86
2ndOrderMarkov,2.2359263506290326,7
2ndOrderMarkov,4.569603578839334,78
2ndOrderMarkov,3.75,16
2ndOrderMarkov,4.220167681284828,31
2ndOrderMarkov,1.0,2
2ndOrderMarkov,4.192346052629154,39
2ndOrderMarkov,3.5368867237421666,19
2ndOrderMarkov,2.9219280948873623,10
2ndOrderMarkov,4.395402714998259,62
2ndOrderMarkov,4.4285365356907525,52
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.073329701949522,29
2ndOrderMarkov,4.778325046861109,105
2ndOrderMarkov,4.625738541741087,67
2ndOrderMarkov,3.2776134368191165,11
2ndOrderMarkov,3.625,16
2ndOrderMarkov,1.0,2
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.7702535885039,89
2ndOrderMarkov,4.761624937392287,83
2ndOrderMarkov,4.5481218694126175,53
2ndOrderMarkov,3.849223912390625,23
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,4.7277801320712936,77
2ndOrderMarkov,4.455330863445171,60
2ndOrderMarkov,3.25,16
2ndOrderMarkov,4.774506319245561,130
2ndOrderMarkov,4.531401845392171,60
2ndOrderMarkov,4.4250983688183,46
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,3.459431618637298,11
2ndOrderMarkov,4.550821761262472,54
2ndOrderMarkov,4.329239931817578,36
2ndOrderMarkov,0.0,1
2ndOrderMarkov,3.914866303883101,23
2ndOrderMarkov,3.820888851350188,21
2ndOrderMarkov,2.807354922057604,7
2ndOrderMarkov,0.0,1
2ndOrderMarkov,3.5068905956085183,15
2ndOrderMarkov,3.584962500721156,12
2ndOrderMarkov,3.7622673906514947,23
2ndOrderMarkov,4.796387626868149,163
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,3.481714572986072,22
2ndOrderMarkov,3.9736606896881845,25
2ndOrderMarkov,4.618861232313541,81
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,2.0,4
2ndOrderMarkov,4.210733711724087,41
2ndOrderMarkov,3.584962500721156,12
2ndOrderMarkov,2.94770277922009,9
2ndOrderMarkov,4.327819531114783,32
2ndOrderMarkov,4.496925044081967,69
2ndOrderMarkov,3.0957952550009344,11
2ndOrderMarkov,4.116299605701696,34
2ndOrderMarkov,3.641249800455479,22
2ndOrderMarkov,3.0,8
2ndOrderMarkov,4.582099429490239,81
2ndOrderMarkov,3.521640636343319,14
2ndOrderMarkov,2.9219280948873623,10
2ndOrderMarkov,3.5,16
2ndOrderMarkov,2.2359263506290326,7
2ndOrderMarkov,4.142664355548846,19
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.682739431065985,109
2ndOrderMarkov,4.461320140211007,36
2ndOrderMarkov,4.485575831913049,51
2ndOrderMarkov,4.511820147510797,79
2ndOrderMarkov,4.631832608042798,46
2ndOrderMarkov,4.460921149950308,43
2ndOrderMarkov,3.6902603909683833,26
2ndOrderMarkov,4.691475192665843,94
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.627975180246702,104
2ndOrderMarkov,4.426733681937771,36
2ndOrderMarkov,3.640223928941851,15
2ndOrderMarkov,2.8553885422075336,12
2ndOrderMarkov,1.5,4
2ndOrderMarkov,4.730620338680838,93
2ndOrderMarkov,3.238901256602631,13
2ndOrderMarkov,3.9705730958116834,22
2ndOrderMarkov,2.2516291673878226,6
2ndOrderMarkov,3.6635327548042538,22
2ndOrderMarkov,3.0957952550009344,11
2ndOrderMarkov,4.3361829878711236,39
2ndOrderMarkov,3.640223928941851,15
2ndOrderMarkov,3.095795255000934,11
2ndOrderMarkov,4.35937791471612,34
2ndOrderMarkov,4.2504143220263435,39
2ndOrderMarkov,3.238901256602631,13
2ndOrderMarkov,4.477747162910945,60
2ndOrderMarkov,4.142730873716942,35
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,4.136842188131013,24
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,1.0,2
2ndOrderMarkov,4.414717001462483,64
2ndOrderMarkov,3.350209029099897,18
2ndOrderMarkov,4.134336113194452,27
2ndOrderMarkov,4.6914173674195405,81
2ndOrderMarkov,3.530493056757482,18
2ndOrderMarkov,3.821928094887362,20
2ndOrderMarkov,3.0565647621309537,15
2ndOrderMarkov,2.321928094887362,5
2ndOrderMarkov,3.321928094887362,10
2ndOrderMarkov,2.5216406363433186,7
2ndOrderMarkov,4.813530123862595,126
2ndOrderMarkov,4.461050149972743,49
2ndOrderMarkov,4.5427233973302075,72
2ndOrderMarkov,3.9690016298759936,23
2ndOrderMarkov,4.407144459364029,51
2ndOrderMarkov,1.584962500721156,3
2ndOrderMarkov,3.979097891134804,26
2ndOrderMarkov,4.434183719779189,40
2ndOrderMarkov,2.584962500721156,6
2ndOrderMarkov,4.187889194919351,33
2ndOrderMarkov,3.456564762130954,15
2ndOrderMarkov,4.633819218092003,115
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.324534762707879,45
2ndOrderMarkov,4.442929256566209,42
2ndOrderMarkov,4.566707295650815,87
2ndOrderMarkov,4.667697027913005,98
2ndOrderMarkov,2.75,8
2ndOrderMarkov,3.7409532604048397,23
2ndOrderMarkov,4.54776956466152,81
2ndOrderMarkov,3.521640636343319,14
2ndOrderMarkov,3.6168746059562227,17
2ndOrderMarkov,4.361076880026372,50
2ndOrderMarkov,4.420770270419309,56
2ndOrderMarkov,4.1898980954642875,30
2ndOrderMarkov,3.481714572986073,22
2ndOrderMarkov,4.483041388251641,88
2ndOrderMarkov,4.2544418457133455,44
2ndOrderMarkov,3.5160276412662297,22
2ndOrderMarkov,4.682744955811482,59
2ndOrderMarkov,4.286275219617123,43
2ndOrderMarkov,2.9219280948873623,10
2ndOrderMarkov,4.333325210755073,38
2ndOrderMarkov,4.59365785207942,95
2ndOrderMarkov,4.0536606896881855,25
2ndOrderMarkov,4.5228629648860466,54
2ndOrderMarkov,3.4056390622295662,16
2ndOrderMarkov,3.75,16
2ndOrderMarkov,1.5,4
2ndOrderMarkov,4.646762239033054,80
2ndOrderMarkov,0.0,1
2ndOrderMarkov,4.769119714629216,119
2ndOrderMarkov,4.253434386188785,28
2ndOrderMarkov,4.021928094887362,20
2ndOrderMarkov,2.2516291673878226,6
2ndOrderMarkov,4.004364184708143,29
2ndOrderMarkov,3.5280643115840498,17
2ndOrderMarkov,3.0,8
2ndOrderMarkov,4.746663861794633,150
2ndOrderMarkov,4.323698381512648,54
GANModel,4.532268229617389,48
GANModel,1.584962500721156,3
GANModel,4.62605041398188,59
GANModel,4.638845117408379,59
GANModel,3.4677201004745006,14
GANModel,2.807354922057604,7
GANModel,2.75,8
GANModel,2.321928094887362,5
GANModel,4.6727434224931255,59
GANModel,0.0,0
GANModel,4.023136955868886,23
GANModel,4.448687813190182,59
GANModel,3.121928094887362,10
GANModel,4.558253803812388,59
GANModel,4.0269868333592855,26
GANModel,4.474643373867067,45
GANModel,2.584962500721156,6
GANModel,3.0957952550009344,11
GANModel,4.137537511266052,28
GANModel,2.5216406363433186,7
GANModel,4.428839023754766,59
GANModel,3.9754180179138325,21
GANModel,4.134183719779188,40
GANModel,4.373796296941798,34
GANModel,3.6537567082870006,21
GANModel,2.321928094887362,5
GANModel,3.8521687236032816,17
GANModel,3.625,16
GANModel,3.418295834054489,12
GANModel,4.44420200799543,59
GANModel,3.6835423624332306,18
GANModel,0.0,0
GANModel,4.5944825065194195,52
GANModel,1.584962500721156,3
GANModel,3.584962500721156,12
GANModel,3.9394709940012858,21
GANModel,2.0,4
GANModel,4.0472990984266435,29
GANModel,3.9754180179138325,21
GANModel,3.5465935642949384,13
GANModel,2.75,8
GANModel,4.12323142879762,30
GANModel,2.5216406363433186,7
GANModel,3.8388043692446137,28
GANModel,3.121928094887362,10
GANModel,4.007048827786958,32
GANModel,3.787143960698138,19
GANModel,2.725480556997868,9
GANModel,4.68274495581148,59
GANModel,0.0,1
GANModel,4.256515331479666,33
GANModel,4.236368983644952,27
GANModel,4.332067386399957,48
GANModel,4.388762278388661,59
GANModel,4.140319531114783,32
GANModel,4.545459100385889,59
GANModel,3.6644977792004623,14
GANModel,4.106603137064473,21
GANModel,3.964735178725505,30
GANModel,0.0,0
GANModel,3.838039816898156,27
GANModel,3.7254805569978675,18
GANModel,4.729437964322726,59
GANModel,4.0,16
GANModel,4.352462118217875,59
GANModel,4.26109580776847,45
GANModel,0.0,0
GANModel,0.0,0
GANModel,3.6978458230844113,22
GANModel,3.9736606896881854,25
GANModel,4.392582755590972,33
GANModel,2.521640636343318,7
GANModel,4.37489516746925,39
GANModel,2.725480556997868,9
GANModel,1.5,4
GANModel,4.458103180234289,39
GANModel,4.63884511740838,59
GANModel,3.521640636343319,14
GANModel,4.17512313511346,34
GANModel,3.9321380397593733,19
GANModel,3.039148671903071,14
GANModel,1.584962500721156,3
GANModel,4.047299098426643,29
GANModel,4.148394345536403,30
GANModel,4.0062389286533895,30
GANModel,3.125,16
GANModel,3.6818808028034016,19
GANModel,3.095795255000934,11
GANModel,2.75,8
GANModel,3.594465636961451,21
GANModel,3.902174814211727,26
GANModel,2.9219280948873623,10
GANModel,3.8245387807277758,27
GANModel,3.0,8
GANModel,4.387465039153175,39
GANModel,1.5,4
GANModel,4.24173085589259,34
GANModel,3.75,16
GANModel,2.6416041678685933,9
GANModel,4.483840930497758,59
GANModel,4.142664355548846,19
GANModel,4.2339466645252255,34
GANModel,2.8553885422075336,12
GANModel,3.5724312513221195,18
GANModel,3.300559092390953,19
GANModel,4.2098671219040344,26
GANModel,3.816402716644387,23
GANModel,4.517808423307222,46
GANModel,0.0,0
GANModel,4.077819531114783,32
GANModel,4.3465550750721675,59
GANModel,3.914866303883101,23
